device_id,txn_count,fraud_count,alert_count,high_risk_count,medium_risk_count,approved_amount_sum,avg_amount,median_amount,avg_fraud_score,max_fraud_score,cross_border_count,geo_mismatch_count,ip_mismatch_count,low_trust_device_count,fraud_rate,alert_rate,high_risk_rate,cross_border_rate,geo_mismatch_rate,ip_mismatch_rate,low_trust_device_rate,device_type,os_family,browser_family
DEV_000977,6,1,0,0,0,563.57,93.92833333333334,81.825,0.10067313699687884,0.5992952007633683,2,6,1,0,0.16666666666666666,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.0,desktop,android,firefox
DEV_001275,8,0,0,0,1,396.2,49.525,45.144999999999996,0.10054600735227957,0.796093677933115,4,8,1,0,0.0,0.0,0.0,0.5,1.0,0.125,0.0,desktop,ios,safari
DEV_007359,5,0,0,0,0,885.6600000000001,177.132,119.96,0.10049208289680471,0.3635485594893628,4,5,1,0,0.0,0.0,0.0,0.8,1.0,0.2,0.0,mobile,windows,edge
DEV_003188,5,0,0,0,0,1090.7,218.14000000000001,228.79,0.10039916977619998,0.4750726669661826,4,5,1,0,0.0,0.0,0.0,0.8,1.0,0.2,0.0,mobile,android,safari
DEV_007879,18,0,0,0,1,1345.62,74.75666666666666,59.9,0.10016797393066529,0.7999711626280884,12,18,7,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3888888888888889,0.0,mobile,android,chrome
DEV_006222,8,0,0,0,0,1058.16,132.27,78.82,0.10010978271085076,0.3162219681740006,5,8,0,8,0.0,0.0,0.0,0.625,1.0,0.0,1.0,mobile,windows,safari
DEV_007403,8,0,0,0,1,558.62,69.8275,48.269999999999996,0.10006164992095472,0.782124835720348,3,6,1,0,0.0,0.0,0.0,0.375,0.75,0.125,0.0,mobile,macos,safari
DEV_005769,5,0,0,0,0,761.81,152.362,38.34,0.10000162338818294,0.489675401025175,3,3,1,0,0.0,0.0,0.0,0.6,0.6,0.2,0.0,mobile,macos,chrome
DEV_002581,10,1,0,0,1,523.62,52.362,49.31,0.09967009323099056,0.871924460984452,6,10,2,10,0.1,0.0,0.0,0.6,1.0,0.2,1.0,mobile,windows,safari
DEV_001487,5,0,0,0,0,388.01,77.602,80.46,0.09956124578508188,0.2309458055480115,3,5,3,5,0.0,0.0,0.0,0.6,1.0,0.6,1.0,mobile,ios,chrome
DEV_003432,12,0,0,0,1,1167.85,97.32083333333333,96.275,0.09954582687858804,0.8349682345909315,7,12,2,0,0.0,0.0,0.0,0.5833333333333334,1.0,0.16666666666666666,0.0,desktop,macos,chrome
DEV_004831,24,0,0,0,0,1605.66,66.9025,54.985,0.09954182379200453,0.5421971960653925,13,21,7,24,0.0,0.0,0.0,0.5416666666666666,0.875,0.2916666666666667,1.0,mobile,android,chrome
DEV_001242,10,0,0,0,1,1869.04,186.904,154.83999999999997,0.09946105536873948,0.8300515319779712,5,9,2,0,0.0,0.0,0.0,0.5,0.9,0.2,0.0,mobile,ios,safari
DEV_001697,13,0,1,1,0,805.22,61.940000000000005,37.94,0.09943524226027337,0.9532301922313252,9,12,1,13,0.0,0.07692307692307693,0.07692307692307693,0.6923076923076923,0.9230769230769231,0.07692307692307693,1.0,desktop,android,firefox
DEV_005402,14,1,0,0,1,1481.71,105.83642857142857,48.4,0.09929888647417141,0.8953033235681468,10,14,4,0,0.07142857142857142,0.0,0.0,0.7142857142857143,1.0,0.2857142857142857,0.0,mobile,macos,safari
DEV_003787,11,0,1,1,0,1286.64,116.96727272727274,111.41,0.0991821078145882,0.9034779994232044,5,11,1,0,0.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,1.0,0.09090909090909091,0.0,mobile,macos,edge
DEV_001486,6,0,0,0,0,1020.82,170.13666666666668,108.715,0.09908453822824433,0.3984918544480036,4,4,0,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,mobile,ios,firefox
DEV_002878,19,0,0,0,0,1498.93,78.89105263157894,49.12,0.09896645300018346,0.6002731329842806,6,19,5,0,0.0,0.0,0.0,0.3157894736842105,1.0,0.2631578947368421,0.0,desktop,android,chrome
DEV_005961,16,1,0,0,1,1845.1499999999999,115.32187499999999,44.230000000000004,0.09888102072296666,0.7358966452141997,3,15,4,0,0.0625,0.0,0.0,0.1875,0.9375,0.25,0.0,desktop,windows,edge
DEV_001365,13,1,1,1,0,746.35,57.41153846153846,33.75,0.09887741881293502,0.9766355394285888,7,13,1,0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.5384615384615384,1.0,0.07692307692307693,0.0,mobile,windows,edge
DEV_007321,9,0,0,0,1,788.51,87.61222222222221,37.77,0.09887123608860547,0.8611001834312004,6,6,2,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.0,tablet,windows,firefox
DEV_005003,15,0,0,0,0,2848.92,189.928,152.84,0.09882794277022786,0.5857262863860349,8,15,2,0,0.0,0.0,0.0,0.5333333333333333,1.0,0.13333333333333333,0.0,mobile,android,chrome
DEV_004957,9,0,0,0,1,748.72,83.19111111111111,63.13,0.0986965540752022,0.8327317525777972,5,9,2,0,0.0,0.0,0.0,0.5555555555555556,1.0,0.2222222222222222,0.0,desktop,windows,safari
DEV_006552,7,0,0,0,0,342.23,48.89,68.8,0.09865109165217603,0.6555653460618982,4,7,0,7,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,1.0,mobile,ios,firefox
DEV_001491,9,0,0,0,1,1789.17,198.79666666666668,110.01,0.09860745381566544,0.7861221694119724,3,9,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.1111111111111111,0.0,desktop,android,firefox
DEV_007498,17,0,0,0,1,1948.37,114.61,37.33,0.0985774204738742,0.7935969111944087,6,17,5,17,0.0,0.0,0.0,0.35294117647058826,1.0,0.29411764705882354,1.0,desktop,android,edge
DEV_003394,10,0,0,0,1,1048.07,104.80699999999999,75.37,0.09853670221061803,0.8609008144306434,5,10,1,0,0.0,0.0,0.0,0.5,1.0,0.1,0.0,mobile,macos,firefox
DEV_007190,3,0,0,0,0,456.25,152.08333333333334,144.92,0.09847315018526016,0.293943416633401,2,3,0,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,desktop,macos,chrome
DEV_003967,3,0,0,0,0,672.04,224.01333333333332,155.34,0.09846237105376458,0.2569079060583631,1,3,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,mobile,android,chrome
DEV_003953,12,0,0,0,0,956.01,79.6675,48.754999999999995,0.09843331136246976,0.5824169394522051,4,12,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,mobile,macos,chrome
DEV_001407,5,0,0,0,0,1117.6200000000001,223.52400000000003,173.07,0.09841979737996776,0.3497094120741896,3,4,1,5,0.0,0.0,0.0,0.6,0.8,0.2,1.0,mobile,ios,edge
DEV_005365,10,0,0,0,0,1684.56,168.456,153.97,0.09833332789532151,0.5950385796429352,6,10,1,10,0.0,0.0,0.0,0.6,1.0,0.1,1.0,mobile,windows,chrome
DEV_000296,9,0,0,0,1,539.9,59.98888888888889,40.7,0.09832451970545873,0.8084262972457634,5,9,0,0,0.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,desktop,android,chrome
DEV_005699,11,0,0,0,1,1558.3799999999999,141.67090909090908,66.94,0.09823096494605053,0.8406373074897977,4,9,2,11,0.0,0.0,0.0,0.36363636363636365,0.8181818181818182,0.18181818181818182,1.0,desktop,ios,safari
DEV_003911,6,0,0,0,0,1510.63,251.77166666666668,68.715,0.09801455574754375,0.582923540450382,2,6,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,desktop,windows,safari
DEV_004075,9,0,0,0,0,1485.65,165.07222222222222,82.54,0.09795434073172149,0.6741515535022766,7,9,1,0,0.0,0.0,0.0,0.7777777777777778,1.0,0.1111111111111111,0.0,mobile,android,edge
DEV_003941,10,0,0,0,0,672.8,67.28,60.22,0.09779317674810405,0.4641567844226835,3,9,1,0,0.0,0.0,0.0,0.3,0.9,0.1,0.0,mobile,windows,firefox
DEV_006408,9,0,0,0,1,895.1500000000001,99.46111111111112,86.68,0.09741183057474559,0.7445284921602432,5,8,1,0,0.0,0.0,0.0,0.5555555555555556,0.8888888888888888,0.1111111111111111,0.0,mobile,ios,safari
DEV_001387,10,0,0,0,1,610.52,61.052,47.525,0.09738666027146567,0.8719193692896938,2,5,2,0,0.0,0.0,0.0,0.2,0.5,0.2,0.0,desktop,android,firefox
DEV_002656,14,0,1,1,0,2013.78,143.84142857142857,103.765,0.09735756702082923,0.9126455122236474,6,13,1,14,0.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.9285714285714286,0.07142857142857142,1.0,mobile,android,chrome
DEV_003988,7,0,0,0,0,589.04,84.14857142857143,55.08,0.09734042001084833,0.642348114031656,2,7,2,0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,0.0,mobile,android,chrome
DEV_006100,17,1,0,0,1,3002.18,176.59882352941176,128.35,0.09726321641564277,0.7671287792606664,9,17,4,0,0.058823529411764705,0.0,0.0,0.5294117647058824,1.0,0.23529411764705882,0.0,mobile,windows,edge
DEV_005674,7,0,0,0,0,527.9,75.41428571428571,30.47,0.09716867760658943,0.6400127210893611,2,5,2,0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,mobile,android,firefox
DEV_006344,9,0,0,0,1,1446.67,160.7411111111111,139.17,0.09707819605092755,0.8109033318899417,7,9,3,0,0.0,0.0,0.0,0.7777777777777778,1.0,0.3333333333333333,0.0,mobile,android,safari
DEV_002836,5,0,0,0,0,920.08,184.01600000000002,137.53,0.09707473153240523,0.2631184599100197,4,4,0,5,0.0,0.0,0.0,0.8,0.8,0.0,1.0,desktop,windows,chrome
DEV_006570,8,0,0,0,1,748.35,93.54375,63.86,0.09706138345474188,0.7079219899986424,2,8,3,0,0.0,0.0,0.0,0.25,1.0,0.375,0.0,tablet,macos,edge
DEV_005133,5,0,0,0,0,500.11,100.022,91.27,0.09699856279742436,0.4061056423905586,2,2,1,0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,mobile,android,chrome
DEV_005614,10,0,0,0,1,1063.99,106.399,87.87,0.09698708269837072,0.7489745329539983,4,10,3,0,0.0,0.0,0.0,0.4,1.0,0.3,0.0,tablet,ios,chrome
DEV_001128,8,1,0,0,0,258.85,32.35625,26.62,0.09693812775046486,0.4214541100180781,7,8,2,8,0.125,0.0,0.0,0.875,1.0,0.25,1.0,mobile,ios,edge
DEV_006980,3,0,0,0,0,1200.58,400.1933333333333,269.34,0.09687597096692929,0.187797170496592,2,3,0,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,mobile,macos,chrome
DEV_002156,10,0,0,0,0,754.98,75.498,55.545,0.09686567839956974,0.5515339656710668,4,7,3,0,0.0,0.0,0.0,0.4,0.7,0.3,0.0,desktop,android,safari
DEV_001904,4,0,0,0,0,255.42999999999998,63.857499999999995,54.08,0.09680455489131767,0.3862537163197279,2,4,0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,mobile,ios,chrome
DEV_004890,12,0,0,0,1,1231.82,102.65166666666666,47.59,0.09676024474386678,0.7897974683562148,11,12,1,0,0.0,0.0,0.0,0.9166666666666666,1.0,0.08333333333333333,0.0,mobile,android,safari
DEV_000108,14,0,0,0,1,2196.2599999999998,156.87571428571428,98.75,0.09670438435276128,0.7335066200701231,9,14,5,0,0.0,0.0,0.0,0.6428571428571429,1.0,0.35714285714285715,0.0,mobile,ios,chrome
DEV_000284,5,0,0,0,0,554.4200000000001,110.88400000000001,62.9,0.09667095171175338,0.433622390390359,2,5,0,0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,mobile,macos,chrome
DEV_004790,6,0,0,0,0,259.07,43.178333333333335,39.114999999999995,0.09657514052906922,0.5763499764248184,5,6,0,0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.0,mobile,android,chrome
DEV_002279,14,1,0,0,1,985.88,70.42,46.614999999999995,0.09632446257290006,0.752743648580446,4,14,3,0,0.07142857142857142,0.0,0.0,0.2857142857142857,1.0,0.21428571428571427,0.0,mobile,android,edge
DEV_006869,10,0,0,0,1,1419.63,141.96300000000002,132.885,0.09630887018575332,0.866570579744318,7,9,3,0,0.0,0.0,0.0,0.7,0.9,0.3,0.0,desktop,windows,chrome
DEV_006230,9,0,0,0,0,1083.31,120.36777777777777,98.65,0.09623924346074457,0.6571295311611207,6,8,1,0,0.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.1111111111111111,0.0,mobile,macos,chrome
DEV_002650,3,0,0,0,0,469.66,156.55333333333334,26.42,0.0960050249469404,0.2876995466141938,3,3,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,desktop,android,safari
DEV_002366,29,0,1,1,1,3791.38,130.73724137931035,62.1,0.09576802312597131,0.9057508944824424,10,29,5,0,0.0,0.034482758620689655,0.034482758620689655,0.3448275862068966,1.0,0.1724137931034483,0.0,mobile,macos,edge
DEV_006439,7,1,0,0,0,400.73,57.24714285714286,66.53,0.09572046590132091,0.6296182948622407,4,7,2,0,0.14285714285714285,0.0,0.0,0.5714285714285714,1.0,0.2857142857142857,0.0,mobile,windows,chrome
DEV_004056,7,0,0,0,0,177.95,25.42142857142857,20.2,0.09560430850968459,0.6223220610838088,4,7,3,7,0.0,0.0,0.0,0.5714285714285714,1.0,0.42857142857142855,1.0,desktop,android,safari
DEV_001289,6,0,0,0,0,1064.81,177.46833333333333,53.125,0.0955299280635853,0.4249522360559513,4,6,1,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.16666666666666666,0.0,tablet,android,chrome
DEV_005114,14,0,0,0,1,1174.99,83.92785714285715,34.04,0.09549586718532503,0.7973361706005948,9,13,4,0,0.0,0.0,0.0,0.6428571428571429,0.9285714285714286,0.2857142857142857,0.0,desktop,android,chrome
DEV_000579,3,0,0,0,0,511.45,170.48333333333332,169.23,0.09545001463919144,0.267754778968938,3,3,0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,tablet,android,chrome
DEV_001997,9,0,0,0,0,1103.51,122.61222222222221,102.75,0.09532870923067825,0.6335341458280146,6,9,0,9,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,desktop,ios,chrome
DEV_000245,12,0,0,0,1,1418.34,118.195,98.22,0.09530610084149531,0.7021207350744249,5,10,2,0,0.0,0.0,0.0,0.4166666666666667,0.8333333333333334,0.16666666666666666,0.0,desktop,ios,chrome
DEV_003715,8,0,0,0,1,386.69,48.33625,30.795,0.09526895588216677,0.7295159231447035,3,8,2,0,0.0,0.0,0.0,0.375,1.0,0.25,0.0,mobile,windows,edge
DEV_000378,9,0,0,0,1,435.97,48.44111111111111,38.25,0.09518502667851046,0.8077099795922758,6,9,1,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.1111111111111111,0.0,mobile,macos,safari
DEV_002262,21,1,1,1,0,2905.8199999999997,138.37238095238095,100.71,0.0951438807906903,0.9357130491029488,11,18,4,0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.5238095238095238,0.8571428571428571,0.19047619047619047,0.0,desktop,macos,chrome
DEV_006114,9,1,0,0,1,1206.81,134.09,79.44,0.09508098654269831,0.8501136358813671,7,9,2,0,0.1111111111111111,0.0,0.0,0.7777777777777778,1.0,0.2222222222222222,0.0,mobile,windows,safari
DEV_005580,17,0,0,0,0,1462.99,86.05823529411765,63.89,0.095046334041593,0.4483418660147701,9,15,7,0,0.0,0.0,0.0,0.5294117647058824,0.8823529411764706,0.4117647058823529,0.0,mobile,android,firefox
DEV_002451,13,0,0,0,1,778.39,59.87615384615385,43.64,0.09504559458405845,0.8070684116453256,12,13,2,0,0.0,0.0,0.0,0.9230769230769231,1.0,0.15384615384615385,0.0,mobile,ios,safari
DEV_000714,12,1,1,1,0,1266.94,105.57833333333333,106.035,0.09487624435482965,0.9743120032330976,5,11,3,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.9166666666666666,0.25,0.0,mobile,macos,edge
DEV_001991,11,0,0,0,1,1932.49,175.6809090909091,104.31,0.09468951798085902,0.7486611253414042,7,10,1,0,0.0,0.0,0.0,0.6363636363636364,0.9090909090909091,0.09090909090909091,0.0,desktop,android,chrome
DEV_000823,8,0,0,0,0,521.73,65.21625,44.455,0.09466345274264197,0.6279135557991056,3,7,3,0,0.0,0.0,0.0,0.375,0.875,0.375,0.0,mobile,android,edge
DEV_002640,7,0,0,0,0,373.31,53.33,35.66,0.09462942515790004,0.6435230975586674,4,7,1,0,0.0,0.0,0.0,0.5714285714285714,1.0,0.14285714285714285,0.0,mobile,android,firefox
DEV_006369,10,0,0,0,1,734.14,73.414,59.900000000000006,0.09462527553422294,0.7881364001558957,7,10,2,0,0.0,0.0,0.0,0.7,1.0,0.2,0.0,desktop,ios,chrome
DEV_002483,5,0,0,0,0,260.24,52.048,59.69,0.09457463521657423,0.400075506227168,1,4,2,0,0.0,0.0,0.0,0.2,0.8,0.4,0.0,mobile,ios,firefox
DEV_004485,7,0,0,0,0,671.0500000000001,95.86428571428573,72.04,0.09455549271253662,0.4470117497356282,3,6,2,0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.0,mobile,android,safari
DEV_002572,14,1,0,0,1,2299.29,164.23499999999999,43.28,0.09447667741795784,0.7374456123039166,5,10,2,0,0.07142857142857142,0.0,0.0,0.35714285714285715,0.7142857142857143,0.14285714285714285,0.0,desktop,ios,chrome
DEV_005908,3,0,0,0,0,61.050000000000004,20.35,16.1,0.09446627032288098,0.2831148343205918,1,3,0,3,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,desktop,linux,edge
DEV_002260,6,0,0,0,0,726.79,121.13166666666666,63.885000000000005,0.09445735790646011,0.3753841172084217,1,5,4,0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.0,desktop,android,chrome
DEV_000195,10,1,0,0,1,725.8299999999999,72.583,22.450000000000003,0.09435635120875029,0.8704974843657081,6,9,2,0,0.1,0.0,0.0,0.6,0.9,0.2,0.0,mobile,windows,edge
DEV_004961,18,0,0,0,0,1396.35,77.57499999999999,73.37,0.09429081942214856,0.6801954540202757,14,18,4,0,0.0,0.0,0.0,0.7777777777777778,1.0,0.2222222222222222,0.0,mobile,android,chrome
DEV_007496,10,0,0,0,1,938.08,93.808,44.525,0.09419093639329984,0.8022445932093505,5,10,1,10,0.0,0.0,0.0,0.5,1.0,0.1,1.0,mobile,android,chrome
DEV_006060,6,0,0,0,0,909.76,151.62666666666667,110.10999999999999,0.09415633538495538,0.335306799673422,2,3,0,6,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,mobile,android,chrome
DEV_002397,8,0,0,0,0,459.15,57.39375,45.235,0.09415225716700423,0.4250080640386943,5,8,1,8,0.0,0.0,0.0,0.625,1.0,0.125,1.0,mobile,android,chrome
DEV_000237,11,0,0,0,1,1077.18,97.92545454545456,71.53,0.09412609198944198,0.748112855136542,8,10,2,11,0.0,0.0,0.0,0.7272727272727273,0.9090909090909091,0.18181818181818182,1.0,mobile,android,safari
DEV_001248,4,0,0,0,0,345.07,86.2675,69.295,0.0940529567942302,0.1397163802486146,3,4,2,0,0.0,0.0,0.0,0.75,1.0,0.5,0.0,desktop,android,chrome
DEV_007606,5,0,0,0,0,360.27,72.054,60.55,0.09403292653274091,0.2742625844276987,0,4,1,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,desktop,macos,edge
DEV_002743,7,0,0,0,0,602.4399999999999,86.06285714285714,57.2,0.09382123819869412,0.6356939482089358,4,7,1,0,0.0,0.0,0.0,0.5714285714285714,1.0,0.14285714285714285,0.0,mobile,ios,chrome
DEV_002308,14,0,0,0,1,887.7,63.40714285714286,38.9,0.09381806717295446,0.7057937043507279,9,14,2,14,0.0,0.0,0.0,0.6428571428571429,1.0,0.14285714285714285,1.0,mobile,android,chrome
DEV_003507,14,0,0,0,1,3166.42,226.17285714285714,97.225,0.09379360310982139,0.8294901682340043,10,14,2,0,0.0,0.0,0.0,0.7142857142857143,1.0,0.14285714285714285,0.0,mobile,windows,edge
DEV_006402,14,1,1,1,0,2033.91,145.27928571428572,70.43,0.09379082249379957,0.9957257439192836,9,14,3,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.6428571428571429,1.0,0.21428571428571427,0.0,mobile,android,firefox
DEV_006660,11,1,1,1,0,978.75,88.97727272727273,72.13,0.09370541158298457,0.9244796764596706,7,11,4,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.6363636363636364,1.0,0.36363636363636365,0.0,mobile,android,edge
DEV_005161,12,1,0,0,1,724.5600000000001,60.38,34.64,0.09367468242985603,0.8277925092931089,3,9,1,12,0.08333333333333333,0.0,0.0,0.25,0.75,0.08333333333333333,1.0,tablet,ios,firefox
DEV_005473,7,0,0,0,0,1053.46,150.49428571428572,105.89,0.09363367250226702,0.6300790788356777,4,7,2,0,0.0,0.0,0.0,0.5714285714285714,1.0,0.2857142857142857,0.0,mobile,android,edge
DEV_004108,18,1,0,0,1,2245.65,124.75833333333334,67.895,0.09355058650154174,0.846575073726793,9,17,1,18,0.05555555555555555,0.0,0.0,0.5,0.9444444444444444,0.05555555555555555,1.0,mobile,windows,chrome
DEV_005318,6,0,0,0,0,1141.18,190.1966666666667,114.6,0.0934481171637726,0.5347810853879663,1,4,1,0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,mobile,windows,chrome
DEV_000842,5,0,0,0,0,1201.75,240.35,272.77,0.09332557962242873,0.3733207172950584,2,5,2,0,0.0,0.0,0.0,0.4,1.0,0.4,0.0,desktop,ios,chrome
DEV_001001,19,1,0,0,0,1658.67,87.29842105263158,77.63,0.09328086302375352,0.6572492157500353,10,17,2,0,0.05263157894736842,0.0,0.0,0.5263157894736842,0.8947368421052632,0.10526315789473684,0.0,desktop,android,chrome
DEV_007744,11,0,0,0,1,600.36,54.57818181818182,47.82,0.09295845283428118,0.7686241556166786,3,11,2,0,0.0,0.0,0.0,0.2727272727272727,1.0,0.18181818181818182,0.0,mobile,macos,chrome
DEV_002090,31,0,0,0,1,3708.87,119.64096774193548,51.39,0.09283810941505302,0.8481692460307179,20,30,7,31,0.0,0.0,0.0,0.6451612903225806,0.967741935483871,0.22580645161290322,1.0,mobile,ios,chrome
DEV_005227,20,0,0,0,0,1698.5800000000002,84.929,43.63,0.09282824820232513,0.6205991699813437,12,18,4,20,0.0,0.0,0.0,0.6,0.9,0.2,1.0,desktop,linux,chrome
DEV_001132,8,0,0,0,0,618.87,77.35875,68.96000000000001,0.09273729188912283,0.6881336871999592,3,8,1,0,0.0,0.0,0.0,0.375,1.0,0.125,0.0,desktop,macos,chrome
DEV_004060,16,0,0,0,0,2218.9,138.68125,81.86,0.09264198931468545,0.5491387966712752,11,12,2,16,0.0,0.0,0.0,0.6875,0.75,0.125,1.0,mobile,android,chrome
DEV_005797,12,0,0,0,0,1276.23,106.3525,78.265,0.09257066092875198,0.4181685025530794,8,12,1,12,0.0,0.0,0.0,0.6666666666666666,1.0,0.08333333333333333,1.0,mobile,ios,chrome
DEV_000796,7,0,0,0,0,1036.82,148.11714285714285,39.03,0.09256801012805489,0.3163810293157868,4,5,1,0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,mobile,windows,firefox
DEV_007626,3,0,0,0,0,863.02,287.67333333333335,283.43,0.09255954823539327,0.2447648441145275,2,3,0,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,mobile,ios,edge
DEV_006288,15,0,0,0,0,839.06,55.93733333333333,39.65,0.09252288289880127,0.6503966136841597,9,13,4,0,0.0,0.0,0.0,0.6,0.8666666666666667,0.26666666666666666,0.0,tablet,macos,chrome
DEV_000619,24,1,0,0,1,2148.84,89.53500000000001,47.915,0.09251239915909347,0.7767703020963287,17,24,6,0,0.041666666666666664,0.0,0.0,0.7083333333333334,1.0,0.25,0.0,mobile,ios,edge
DEV_002523,14,0,0,0,0,2201.64,157.26,88.775,0.09250538303333962,0.5971421501486953,10,14,4,0,0.0,0.0,0.0,0.7142857142857143,1.0,0.2857142857142857,0.0,mobile,windows,safari
DEV_004004,11,1,1,1,0,649.6,59.054545454545455,34.14,0.09245331601031516,0.9840832930120272,4,9,1,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.8181818181818182,0.09090909090909091,0.0,mobile,macos,safari
DEV_003731,12,0,0,0,0,1452.6499999999999,121.05416666666666,72.045,0.09243167124894919,0.6743791789220553,6,12,1,0,0.0,0.0,0.0,0.5,1.0,0.08333333333333333,0.0,mobile,android,safari
DEV_002463,5,0,0,0,0,503.89,100.77799999999999,60.45,0.09242407876718714,0.1828624664259014,4,5,0,0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,mobile,ios,chrome
DEV_002924,8,0,0,0,1,808.28,101.035,53.97,0.09238482695084532,0.7347954190072712,5,7,2,0,0.0,0.0,0.0,0.625,0.875,0.25,0.0,mobile,windows,chrome
DEV_002477,7,0,0,0,0,701.1800000000001,100.16857142857144,70.34,0.09236881698487594,0.4341529135315274,5,6,1,0,0.0,0.0,0.0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.0,mobile,android,edge
DEV_006640,23,1,0,0,2,1686.8,73.3391304347826,56.69,0.09225226254261497,0.8386827332256209,14,19,4,0,0.043478260869565216,0.0,0.0,0.6086956521739131,0.8260869565217391,0.17391304347826086,0.0,mobile,windows,edge
DEV_005039,8,0,0,0,0,559.06,69.8825,42.31,0.09213875340957416,0.3597424950789386,1,7,2,8,0.0,0.0,0.0,0.125,0.875,0.25,1.0,mobile,android,chrome
DEV_001727,12,0,0,0,1,601.12,50.093333333333334,28.93,0.09207955062069118,0.76200804971115,7,12,1,12,0.0,0.0,0.0,0.5833333333333334,1.0,0.08333333333333333,1.0,mobile,windows,chrome
DEV_007936,4,0,0,0,0,253.17000000000002,63.292500000000004,44.435,0.09198084216354185,0.3436633689930979,2,4,1,0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,desktop,android,safari
DEV_004204,14,0,0,0,0,2166.59,154.7564285714286,90.9,0.09187785162746434,0.3631090264995057,12,13,4,0,0.0,0.0,0.0,0.8571428571428571,0.9285714285714286,0.2857142857142857,0.0,mobile,macos,chrome
DEV_005071,3,0,0,0,0,507.03999999999996,169.01333333333332,171.19,0.09184366049036886,0.1696989448284309,1,2,0,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,desktop,windows,edge
DEV_000826,6,0,0,0,0,427.68,71.28,75.68,0.091783280465292,0.3928272905817527,2,2,0,6,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,mobile,android,edge
DEV_000564,17,0,0,0,1,1855.7600000000002,109.16235294117648,31.75,0.09177118044665022,0.8386645401289317,8,17,1,0,0.0,0.0,0.0,0.47058823529411764,1.0,0.058823529411764705,0.0,desktop,macos,chrome
DEV_000643,11,0,0,0,1,1195.82,108.71090909090908,52.37,0.09168335720072732,0.8650631265335543,3,8,1,0,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.09090909090909091,0.0,mobile,ios,chrome
DEV_005646,14,1,0,0,1,1570.72,112.19428571428571,106.315,0.0914323269370105,0.8480902444843853,8,13,2,0,0.07142857142857142,0.0,0.0,0.5714285714285714,0.9285714285714286,0.14285714285714285,0.0,mobile,macos,safari
DEV_001055,12,0,0,0,0,1712.41,142.70083333333335,69.65,0.09143074986048366,0.2922341875111651,3,11,3,0,0.0,0.0,0.0,0.25,0.9166666666666666,0.25,0.0,mobile,android,edge
