merchant_id,txn_count,fraud_count,alert_count,high_risk_count,medium_risk_count,approved_amount_sum,avg_amount,median_amount,avg_fraud_score,max_fraud_score,cross_border_count,geo_mismatch_count,ip_mismatch_count,low_trust_device_count,fraud_rate,alert_rate,high_risk_rate,cross_border_rate,geo_mismatch_rate,ip_mismatch_rate,low_trust_device_rate,merchant_category,merchant_country,merchant_risk_level
MERCH_000909,49,3,2,2,1,5468.65,111.60510204081632,78.05,0.12152647408490765,0.988537538938541,18,39,7,13,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.3673469387755102,0.7959183673469388,0.14285714285714285,0.2653061224489796,marketplace,ES,high
MERCH_000760,34,0,0,0,2,9214.09,271.0026470588235,185.91500000000002,0.12141954014051105,0.8711183285661734,23,33,7,7,0.0,0.0,0.0,0.6764705882352942,0.9705882352941176,0.20588235294117646,0.20588235294117646,electronics,FR,medium
MERCH_000225,45,0,0,0,1,5416.64,120.36977777777778,114.84,0.12094707549798775,0.8786462063838048,25,44,10,9,0.0,0.0,0.0,0.5555555555555556,0.9777777777777777,0.2222222222222222,0.2,marketplace,FR,medium
MERCH_000970,52,3,4,4,0,5508.37,105.93019230769231,55.849999999999994,0.12035623405287657,0.997263777149333,20,43,15,11,0.057692307692307696,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.8269230769230769,0.28846153846153844,0.21153846153846154,marketplace,ES,medium
MERCH_000267,41,0,1,1,0,6118.2699999999995,149.2260975609756,121.06,0.12031508538547021,0.9696969820808587,16,33,5,13,0.0,0.024390243902439025,0.024390243902439025,0.3902439024390244,0.8048780487804879,0.12195121951219512,0.3170731707317073,electronics,ES,medium
MERCH_000743,55,0,2,2,0,13360.5,242.9181818181818,197.4,0.11989962906394214,0.9343161651187104,24,51,8,13,0.0,0.03636363636363636,0.03636363636363636,0.43636363636363634,0.9272727272727272,0.14545454545454545,0.23636363636363636,electronics,ES,low
MERCH_000547,27,0,1,1,0,8384.73,310.54555555555555,260.65,0.11981187604592802,0.9230895183418416,18,27,1,7,0.0,0.037037037037037035,0.037037037037037035,0.6666666666666666,1.0,0.037037037037037035,0.25925925925925924,travel,PT,medium
MERCH_001023,42,1,1,1,1,8653.27,206.0302380952381,137.45499999999998,0.11974257419510297,0.9458755173096116,26,40,6,13,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.6190476190476191,0.9523809523809523,0.14285714285714285,0.30952380952380953,electronics,FR,medium
MERCH_000833,26,1,1,1,0,6499.07,249.96423076923077,228.62,0.11963898339713058,0.9141059904927316,20,24,5,3,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.7692307692307693,0.9230769230769231,0.19230769230769232,0.11538461538461539,travel,PT,medium
MERCH_001026,57,1,0,0,3,8145.1,142.89649122807018,106.79,0.11944728986680384,0.8791574784290762,41,56,12,15,0.017543859649122806,0.0,0.0,0.7192982456140351,0.9824561403508771,0.21052631578947367,0.2631578947368421,marketplace,PT,low
MERCH_000534,32,0,1,1,2,4640.47,145.0146875,124.725,0.11900283914209839,0.9153899533834328,21,31,4,7,0.0,0.03125,0.03125,0.65625,0.96875,0.125,0.21875,marketplace,IT,medium
MERCH_000622,40,1,1,1,0,13694.44,342.361,256.685,0.11872361664016169,0.959364598884588,23,38,3,14,0.025,0.025,0.025,0.575,0.95,0.075,0.35,electronics,FR,medium
MERCH_001071,57,1,1,1,2,6559.89,115.08578947368422,97.72,0.11841186037741282,0.9596624944097432,21,49,10,16,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.3684210526315789,0.8596491228070176,0.17543859649122806,0.2807017543859649,marketplace,ES,low
MERCH_000948,38,1,1,1,0,7993.64,210.35894736842107,172.305,0.1183265490559432,0.9514665792864712,16,36,8,5,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.42105263157894735,0.9473684210526315,0.21052631578947367,0.13157894736842105,travel,ES,medium
MERCH_000428,32,0,0,0,1,3606.63,112.7071875,79.22999999999999,0.11818108532966252,0.782124835720348,20,29,9,9,0.0,0.0,0.0,0.625,0.90625,0.28125,0.28125,travel,FR,high
MERCH_000769,33,1,1,1,1,9737.22,295.0672727272727,209.48,0.11817749869246508,0.9545788440557098,19,30,3,10,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.5757575757575758,0.9090909090909091,0.09090909090909091,0.30303030303030304,travel,DE,low
MERCH_000216,33,0,1,1,1,7974.47,241.65060606060607,186.36,0.11797516900016292,0.951714886435562,16,29,5,9,0.0,0.030303030303030304,0.030303030303030304,0.48484848484848486,0.8787878787878788,0.15151515151515152,0.2727272727272727,travel,ES,high
MERCH_000839,47,2,0,0,3,12632.25,268.77127659574467,176.16,0.11789550434838175,0.8349060190847427,22,41,10,12,0.0425531914893617,0.0,0.0,0.46808510638297873,0.8723404255319149,0.2127659574468085,0.2553191489361702,travel,ES,medium
MERCH_000485,39,1,1,1,1,3848.71,98.6848717948718,58.18,0.11766079566294974,0.9508684632908996,19,39,8,8,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.48717948717948717,1.0,0.20512820512820512,0.20512820512820512,marketplace,FR,low
MERCH_001009,35,0,1,1,0,8921.25,254.89285714285714,210.49,0.11684256387418672,0.9448474417735776,22,35,7,3,0.0,0.02857142857142857,0.02857142857142857,0.6285714285714286,1.0,0.2,0.08571428571428572,marketplace,IT,low
MERCH_000320,43,1,1,1,2,7563.14,175.88697674418606,141.05,0.11645949774747785,0.9198314074729552,23,39,7,11,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.5348837209302325,0.9069767441860465,0.16279069767441862,0.2558139534883721,electronics,IT,low
MERCH_000992,39,1,1,1,1,7168.16,183.79897435897436,139.55,0.11619699019836269,0.918838667538198,27,38,5,9,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.6923076923076923,0.9743589743589743,0.1282051282051282,0.23076923076923078,marketplace,IT,low
MERCH_001056,35,1,2,2,1,2982.28,85.20800000000001,52.67,0.11600693847968484,0.9944268211800716,19,34,7,8,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.5428571428571428,0.9714285714285714,0.2,0.22857142857142856,electronics,IT,high
MERCH_000363,46,2,0,0,3,5768.33,125.39847826086957,97.155,0.11575130335373111,0.748004296667817,18,41,11,7,0.043478260869565216,0.0,0.0,0.391304347826087,0.8913043478260869,0.2391304347826087,0.15217391304347827,marketplace,ES,high
MERCH_000056,43,1,1,1,1,5804.83,134.9960465116279,116.38,0.11556264288919818,0.9355786553107834,20,41,5,11,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.46511627906976744,0.9534883720930233,0.11627906976744186,0.2558139534883721,marketplace,PT,low
MERCH_000377,37,1,1,1,1,3133.61,84.69216216216216,46.84,0.11513874356633776,0.9736824517995434,19,36,9,9,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.5135135135135135,0.972972972972973,0.24324324324324326,0.24324324324324326,digital_services,FR,medium
MERCH_000250,28,1,1,1,1,10964.58,391.59214285714285,269.495,0.11485170327491882,0.9399587961883444,15,27,7,8,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.9642857142857143,0.25,0.2857142857142857,travel,DE,medium
MERCH_000194,37,0,1,1,2,4206.14,113.67945945945947,81.02,0.11482816671925261,0.9341739491204925,23,35,8,10,0.0,0.02702702702702703,0.02702702702702703,0.6216216216216216,0.9459459459459459,0.21621621621621623,0.2702702702702703,marketplace,FR,low
MERCH_000633,32,1,1,1,1,7614.9,237.965625,205.24,0.11461328226111271,0.9234228687910668,20,31,4,6,0.03125,0.03125,0.03125,0.625,0.96875,0.125,0.1875,travel,FR,medium
MERCH_000531,37,1,1,1,1,3138.08,84.81297297297297,61.3,0.11368989844791363,0.920486392537457,25,37,10,6,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.6756756756756757,1.0,0.2702702702702703,0.16216216216216217,marketplace,FR,low
MERCH_000093,42,0,1,1,1,15239.53,362.8459523809524,269.895,0.1135790266956976,0.901179171600072,13,36,5,9,0.0,0.023809523809523808,0.023809523809523808,0.30952380952380953,0.8571428571428571,0.11904761904761904,0.21428571428571427,travel,ES,high
MERCH_000091,36,1,1,1,2,2948.11,81.89194444444445,60.215,0.11337043979681573,0.929391831978297,18,35,8,9,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.5,0.9722222222222222,0.2222222222222222,0.25,marketplace,IT,high
MERCH_000287,37,0,0,0,2,3722.24,100.60108108108108,90.38,0.11330716784554216,0.8969515169092062,20,36,6,7,0.0,0.0,0.0,0.5405405405405406,0.972972972972973,0.16216216216216217,0.1891891891891892,marketplace,FR,high
MERCH_000141,34,0,0,0,1,9216.27,271.06676470588235,236.735,0.11328640925067487,0.8147805502699155,24,33,8,5,0.0,0.0,0.0,0.7058823529411765,0.9705882352941176,0.23529411764705882,0.14705882352941177,travel,FR,low
MERCH_001051,31,1,1,1,1,7416.12,239.22967741935483,150.35,0.11318602281836893,0.938413652389536,22,30,7,4,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.7096774193548387,0.967741935483871,0.22580645161290322,0.12903225806451613,travel,IT,high
MERCH_000505,55,1,0,0,1,20409.45,371.08090909090913,315.5,0.11299424480626925,0.7817684821690447,37,55,7,17,0.01818181818181818,0.0,0.0,0.6727272727272727,1.0,0.12727272727272726,0.3090909090909091,electronics,FR,medium
MERCH_000835,43,1,0,0,2,10824.25,251.72674418604652,206.69,0.11296147472572216,0.8124414405226577,24,41,9,11,0.023255813953488372,0.0,0.0,0.5581395348837209,0.9534883720930233,0.20930232558139536,0.2558139534883721,electronics,DE,medium
MERCH_000131,49,1,1,1,2,6109.65,124.68673469387754,98.5,0.11249006651855442,0.9128561668513884,22,37,10,9,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.4489795918367347,0.7551020408163265,0.20408163265306123,0.1836734693877551,electronics,ES,low
MERCH_000172,30,2,0,0,2,10432.78,347.75933333333336,216.07999999999998,0.11152579081940131,0.8506384019144753,14,26,4,8,0.06666666666666667,0.0,0.0,0.4666666666666667,0.8666666666666667,0.13333333333333333,0.26666666666666666,travel,ES,medium
MERCH_000491,46,2,0,0,2,11078.86,240.84478260869565,179.93,0.1114569986356133,0.8588987008619269,16,37,10,7,0.043478260869565216,0.0,0.0,0.34782608695652173,0.8043478260869565,0.21739130434782608,0.15217391304347827,electronics,ES,medium
MERCH_000765,49,1,0,0,1,5347.98,109.14244897959183,84.52,0.11136038969477427,0.8318827335201547,21,42,9,13,0.02040816326530612,0.0,0.0,0.42857142857142855,0.8571428571428571,0.1836734693877551,0.2653061224489796,marketplace,ES,low
MERCH_000432,27,0,0,0,0,5822.4,215.64444444444442,189.27,0.11104483718945936,0.6706884478431853,17,27,4,5,0.0,0.0,0.0,0.6296296296296297,1.0,0.14814814814814814,0.18518518518518517,travel,PT,high
MERCH_000681,50,0,1,0,3,12699.54,253.9908,205.56,0.11090292835328314,0.899415539996237,24,44,7,7,0.0,0.02,0.0,0.48,0.88,0.14,0.14,electronics,ES,medium
MERCH_000674,45,0,0,0,2,11302.67,251.17044444444446,202.16,0.11072144282969323,0.7958916820293144,20,37,9,9,0.0,0.0,0.0,0.4444444444444444,0.8222222222222222,0.2,0.2,electronics,ES,low
MERCH_000975,23,2,1,1,1,2804.95,121.95434782608694,97.3,0.11065996901793662,0.9014431580126064,14,23,4,7,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.6086956521739131,1.0,0.17391304347826086,0.30434782608695654,digital_services,PT,high
MERCH_001166,26,0,0,0,0,6313.84,242.84,169.065,0.1104196552496099,0.6475674759474791,18,25,3,10,0.0,0.0,0.0,0.6923076923076923,0.9615384615384616,0.11538461538461539,0.38461538461538464,travel,DE,high
MERCH_000029,33,1,0,0,2,4335.42,131.37636363636364,129.1,0.11017229165691675,0.8012959571080677,15,33,5,8,0.030303030303030304,0.0,0.0,0.45454545454545453,1.0,0.15151515151515152,0.24242424242424243,electronics,IT,high
MERCH_000825,48,0,0,0,3,6414.59,133.63729166666667,88.71,0.11009423127705453,0.796093677933115,30,48,10,13,0.0,0.0,0.0,0.625,1.0,0.20833333333333334,0.2708333333333333,marketplace,IT,medium
MERCH_000885,35,0,0,0,2,4177.14,119.34685714285715,96.44,0.10992792157720845,0.8309648121714815,19,34,4,12,0.0,0.0,0.0,0.5428571428571428,0.9714285714285714,0.11428571428571428,0.34285714285714286,electronics,FR,low
MERCH_000692,50,2,0,0,0,5369.74,107.39479999999999,91.24000000000001,0.10940767833755183,0.6384063368889691,18,40,6,12,0.04,0.0,0.0,0.36,0.8,0.12,0.24,marketplace,ES,high
MERCH_000284,39,2,2,2,0,5051.56,129.5271794871795,102.96,0.10931835549540271,0.9323499196165091,22,38,9,11,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.5641025641025641,0.9743589743589743,0.23076923076923078,0.28205128205128205,marketplace,FR,low
MERCH_000116,23,0,1,1,1,1748.32,76.01391304347825,56.11,0.10923897187039902,0.9663515060952684,15,22,6,3,0.0,0.043478260869565216,0.043478260869565216,0.6521739130434783,0.9565217391304348,0.2608695652173913,0.13043478260869565,electronics,PT,low
MERCH_000006,45,2,1,1,0,13966.2,310.36,268.43,0.10916678674182412,0.9816989778967318,23,44,11,7,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.5111111111111111,0.9777777777777777,0.24444444444444444,0.15555555555555556,electronics,FR,low
MERCH_000260,26,0,1,1,0,5546.83,213.33961538461537,193.36,0.10906207766279546,0.9418149756224692,13,26,3,9,0.0,0.038461538461538464,0.038461538461538464,0.5,1.0,0.11538461538461539,0.34615384615384615,travel,PT,high
MERCH_000420,41,1,1,1,2,4286.92,104.5590243902439,71.17,0.10892945383911626,0.9164601100288016,25,40,9,9,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.6097560975609756,0.975609756097561,0.21951219512195122,0.21951219512195122,marketplace,IT,low
MERCH_000602,39,2,1,1,0,7785.16,199.61948717948718,167.29,0.10891828362405896,0.9254988783937628,21,33,4,9,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.5384615384615384,0.8461538461538461,0.10256410256410256,0.23076923076923078,electronics,FR,low
MERCH_000543,52,2,0,0,1,14872.93,286.0178846153846,259.20500000000004,0.10889480185812175,0.7596594545025657,12,42,10,12,0.038461538461538464,0.0,0.0,0.23076923076923078,0.8076923076923077,0.19230769230769232,0.23076923076923078,electronics,ES,low
MERCH_000618,40,1,1,1,0,9018.94,225.4735,175.565,0.10871868731285372,0.9677412643447648,23,40,8,10,0.025,0.025,0.025,0.575,1.0,0.2,0.25,electronics,IT,medium
MERCH_001083,37,1,0,0,2,8777.54,237.23081081081082,155.8,0.10863912873434951,0.8559210992967394,13,33,4,8,0.02702702702702703,0.0,0.0,0.35135135135135137,0.8918918918918919,0.10810810810810811,0.21621621621621623,electronics,ES,high
MERCH_000278,46,0,1,1,0,8352.24,181.5704347826087,138.995,0.10804301521565737,0.9171656516959088,29,46,8,11,0.0,0.021739130434782608,0.021739130434782608,0.6304347826086957,1.0,0.17391304347826086,0.2391304347826087,electronics,FR,high
MERCH_000770,33,0,0,0,0,7057.63,213.86757575757576,194.35,0.10695295396063159,0.6467420014640686,17,32,5,12,0.0,0.0,0.0,0.5151515151515151,0.9696969696969697,0.15151515151515152,0.36363636363636365,travel,FR,medium
MERCH_000285,47,1,1,1,1,7156.78,152.271914893617,102.71,0.10689640957667333,0.9759623553304244,35,45,8,12,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.7446808510638298,0.9574468085106383,0.1702127659574468,0.2553191489361702,marketplace,IT,medium
MERCH_001112,49,2,1,1,0,5768.67,117.72795918367348,87.57,0.10667309292329334,0.9073607455196152,32,47,9,14,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.6530612244897959,0.9591836734693877,0.1836734693877551,0.2857142857142857,marketplace,IT,low
MERCH_000288,33,1,0,0,2,4820.54,146.07696969696968,139.17,0.10642028720520641,0.8381032138172335,23,32,6,9,0.030303030303030304,0.0,0.0,0.696969696969697,0.9696969696969697,0.18181818181818182,0.2727272727272727,electronics,DE,medium
MERCH_000515,46,3,2,2,1,5806.29,126.22369565217392,91.005,0.10599201101050477,0.993610747015663,29,44,8,15,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.6304347826086957,0.9565217391304348,0.17391304347826086,0.32608695652173914,marketplace,FR,low
MERCH_000800,38,1,0,0,1,4233.73,111.41394736842103,85.58,0.10594257482546214,0.7961273374682457,28,37,7,9,0.02631578947368421,0.0,0.0,0.7368421052631579,0.9736842105263158,0.18421052631578946,0.23684210526315788,marketplace,FR,low
MERCH_000244,27,0,0,0,1,2286.17,84.67296296296297,53.94,0.10562355306393931,0.7226045907235188,19,27,4,8,0.0,0.0,0.0,0.7037037037037037,1.0,0.14814814814814814,0.2962962962962963,digital_services,IT,high
MERCH_000836,36,1,0,0,2,2955.6,82.1,64.155,0.10559996405918787,0.8975956188362705,29,36,7,6,0.027777777777777776,0.0,0.0,0.8055555555555556,1.0,0.19444444444444445,0.16666666666666666,digital_services,PT,medium
MERCH_000392,34,1,1,1,0,4308.81,126.72970588235296,107.875,0.10531305383772098,0.9296306451829978,22,32,7,6,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.6470588235294118,0.9411764705882353,0.20588235294117646,0.17647058823529413,marketplace,FR,medium
MERCH_000018,43,0,0,0,1,4631.72,107.71441860465117,86.66,0.10513485795556593,0.7105560546643913,25,42,10,10,0.0,0.0,0.0,0.5813953488372093,0.9767441860465116,0.23255813953488372,0.23255813953488372,marketplace,DE,low
MERCH_000518,44,1,1,1,1,3751.44,85.26,76.015,0.105028887244955,0.986576012419168,32,44,7,8,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.7272727272727273,1.0,0.1590909090909091,0.18181818181818182,marketplace,DE,low
MERCH_000209,48,2,0,0,3,9634.07,200.70979166666666,185.76,0.10497617786508905,0.8243630359920583,17,38,7,11,0.041666666666666664,0.0,0.0,0.3541666666666667,0.7916666666666666,0.14583333333333334,0.22916666666666666,electronics,ES,low
MERCH_000297,56,1,2,2,1,12121.33,216.45232142857142,165.77,0.10427643744732114,0.9667527522011854,22,48,9,11,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.39285714285714285,0.8571428571428571,0.16071428571428573,0.19642857142857142,electronics,ES,low
MERCH_000866,48,1,2,2,2,4331.82,90.24624999999999,50.33,0.10402223705628283,0.9947670122150116,27,46,10,12,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.5625,0.9583333333333334,0.20833333333333334,0.25,marketplace,FR,medium
MERCH_000273,57,3,2,2,0,7801.99,136.87701754385964,88.67,0.10393670155426717,0.990853551838374,24,52,10,13,0.05263157894736842,0.03508771929824561,0.03508771929824561,0.42105263157894735,0.9122807017543859,0.17543859649122806,0.22807017543859648,marketplace,ES,low
MERCH_000675,45,0,0,0,3,7802.4,173.38666666666666,156.94,0.10359948410432354,0.8777728797085745,15,39,11,9,0.0,0.0,0.0,0.3333333333333333,0.8666666666666667,0.24444444444444444,0.2,electronics,ES,medium
MERCH_001094,32,1,0,0,1,3373.51,105.4221875,96.805,0.10344196141300314,0.8599235833763483,21,32,6,7,0.03125,0.0,0.0,0.65625,1.0,0.1875,0.21875,marketplace,PT,high
MERCH_000644,48,1,0,0,2,9334.99,194.47895833333334,145.04500000000002,0.10338308459464968,0.8953862946995947,17,39,5,9,0.020833333333333332,0.0,0.0,0.3541666666666667,0.8125,0.10416666666666667,0.1875,electronics,ES,high
MERCH_000757,46,2,1,1,2,4078.86,88.67086956521739,42.96,0.10300730351604816,0.99329044954026,17,38,7,12,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.3695652173913043,0.8260869565217391,0.15217391304347827,0.2608695652173913,marketplace,ES,low
MERCH_000074,40,0,1,1,1,3331.5,83.2875,49.39,0.10293518307636643,0.9424796163739564,24,40,8,10,0.0,0.025,0.025,0.6,1.0,0.2,0.25,marketplace,PT,medium
MERCH_000197,47,0,0,0,2,10885.75,231.61170212765958,190.81,0.10288750879606247,0.7707296591074428,29,44,7,13,0.0,0.0,0.0,0.6170212765957447,0.9361702127659575,0.14893617021276595,0.2765957446808511,electronics,FR,medium
MERCH_001116,32,0,0,0,3,2765.88,86.43375,60.525,0.10284827976698215,0.8965462635141295,19,30,10,1,0.0,0.0,0.0,0.59375,0.9375,0.3125,0.03125,marketplace,IT,low
MERCH_000745,34,2,0,0,2,8393.04,246.85411764705884,231.85500000000002,0.10283832283364533,0.8527711726924742,16,30,5,9,0.058823529411764705,0.0,0.0,0.47058823529411764,0.8823529411764706,0.14705882352941177,0.2647058823529412,travel,ES,medium
MERCH_000793,48,2,0,0,3,11675.89,243.24770833333332,146.74,0.10262992575253536,0.8402807814685851,20,42,4,11,0.041666666666666664,0.0,0.0,0.4166666666666667,0.875,0.08333333333333333,0.22916666666666666,electronics,ES,low
MERCH_000274,57,1,1,1,3,4837.04,84.86035087719299,78.02,0.1023744565269506,0.9736434786639524,17,49,12,13,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.2982456140350877,0.8596491228070176,0.21052631578947367,0.22807017543859648,marketplace,ES,low
MERCH_001086,53,0,0,0,2,8891.53,167.7647169811321,123.23,0.10171941168918508,0.8963525542389635,29,51,10,16,0.0,0.0,0.0,0.5471698113207547,0.9622641509433962,0.18867924528301888,0.3018867924528302,electronics,DE,low
MERCH_000525,35,1,1,1,0,4246.93,121.34085714285715,74.79,0.10171868505325685,0.9915682962028258,25,34,4,9,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.7142857142857143,0.9714285714285714,0.11428571428571428,0.2571428571428571,electronics,PT,medium
MERCH_000413,34,2,0,0,1,2968.43,87.30676470588234,66.09,0.10171432096344557,0.8541585222487417,21,32,9,10,0.058823529411764705,0.0,0.0,0.6176470588235294,0.9411764705882353,0.2647058823529412,0.29411764705882354,marketplace,FR,low
MERCH_000522,35,1,1,1,1,7419.02,211.972,197.95,0.10130194857515575,0.971547860042246,18,33,6,7,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.5142857142857142,0.9428571428571428,0.17142857142857143,0.2,electronics,FR,high
MERCH_000223,37,0,0,0,2,5200.42,140.5518918918919,117.35,0.10117077114864284,0.7813912536926282,21,36,6,7,0.0,0.0,0.0,0.5675675675675675,0.972972972972973,0.16216216216216217,0.1891891891891892,electronics,IT,high
MERCH_000388,37,0,0,0,2,10773.36,291.1718918918919,214.18,0.10065078657665727,0.8178274748819266,23,37,4,6,0.0,0.0,0.0,0.6216216216216216,1.0,0.10810810810810811,0.16216216216216217,travel,IT,high
MERCH_000663,34,0,1,1,1,8494.0,249.8235294117647,216.38,0.1004617168687124,0.9004779425257848,22,34,5,8,0.0,0.029411764705882353,0.029411764705882353,0.6470588235294118,1.0,0.14705882352941177,0.23529411764705882,electronics,FR,medium
MERCH_000926,41,1,1,1,0,7210.19,175.85829268292682,123.54,0.10019474569677564,0.9891683153846388,8,36,6,10,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.1951219512195122,0.8780487804878049,0.14634146341463414,0.24390243902439024,marketplace,ES,low
MERCH_001019,42,0,0,0,1,4152.78,98.87571428571428,91.61500000000001,0.10011606805871849,0.804266618132148,27,40,8,10,0.0,0.0,0.0,0.6428571428571429,0.9523809523809523,0.19047619047619047,0.23809523809523808,digital_services,DE,high
MERCH_000390,46,0,1,1,2,7736.46,168.18391304347827,139.49,0.10000165629279253,0.9123928655177502,22,45,8,15,0.0,0.021739130434782608,0.021739130434782608,0.4782608695652174,0.9782608695652174,0.17391304347826086,0.32608695652173914,marketplace,DE,low
MERCH_000832,17,0,0,0,1,1670.2,98.24705882352941,73.02,0.09934846225134715,0.7287903007392517,13,15,4,3,0.0,0.0,0.0,0.7647058823529411,0.8823529411764706,0.23529411764705882,0.17647058823529413,digital_services,DE,medium
MERCH_000553,45,0,0,0,2,6384.88,141.88622222222222,130.19,0.09920724280233197,0.7972686701552848,25,44,7,8,0.0,0.0,0.0,0.5555555555555556,0.9777777777777777,0.15555555555555556,0.17777777777777778,marketplace,DE,medium
MERCH_001062,27,1,1,1,1,2928.48,108.46222222222222,53.11,0.09913805124932962,0.9945558235200508,19,25,5,5,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.7037037037037037,0.9259259259259259,0.18518518518518517,0.18518518518518517,marketplace,IT,high
MERCH_001058,28,0,1,1,1,2982.4,106.51428571428572,70.59,0.09911501999924278,0.9050640090648452,12,28,4,6,0.0,0.03571428571428571,0.03571428571428571,0.42857142857142855,1.0,0.14285714285714285,0.21428571428571427,electronics,IT,low
MERCH_000137,57,1,1,1,3,11790.17,206.84508771929825,187.77,0.0987182666758588,0.962118861838964,22,52,8,8,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.38596491228070173,0.9122807017543859,0.14035087719298245,0.14035087719298245,electronics,ES,medium
MERCH_000270,58,0,1,1,2,16075.04,277.1558620689655,216.075,0.09869570180550664,0.9118253178464104,25,48,9,15,0.0,0.017241379310344827,0.017241379310344827,0.43103448275862066,0.8275862068965517,0.15517241379310345,0.25862068965517243,electronics,ES,high
MERCH_000973,32,2,1,1,1,10485.0,327.65625,268.325,0.09829918987132945,0.9154008325041936,17,27,4,8,0.0625,0.03125,0.03125,0.53125,0.84375,0.125,0.25,travel,ES,medium
MERCH_001054,43,0,0,0,0,7192.72,167.27255813953488,94.83,0.09827729366224788,0.5992260847580417,13,38,9,9,0.0,0.0,0.0,0.3023255813953488,0.8837209302325582,0.20930232558139536,0.20930232558139536,electronics,ES,high
MERCH_000627,36,1,0,0,2,4335.19,120.42194444444443,106.435,0.09805529806443863,0.799141994785021,16,33,5,12,0.027777777777777776,0.0,0.0,0.4444444444444444,0.9166666666666666,0.1388888888888889,0.3333333333333333,marketplace,DE,low
MERCH_000532,36,0,1,1,0,5532.4,153.67777777777778,136.785,0.0975895705069721,0.9744880288458908,28,35,4,8,0.0,0.027777777777777776,0.027777777777777776,0.7777777777777778,0.9722222222222222,0.1111111111111111,0.2222222222222222,electronics,IT,medium
MERCH_000932,45,1,0,0,3,8803.289999999999,195.62866666666665,166.1,0.0974698550455649,0.8285483865441002,22,42,6,12,0.022222222222222223,0.0,0.0,0.4888888888888889,0.9333333333333333,0.13333333333333333,0.26666666666666666,electronics,FR,low
MERCH_000881,32,0,0,0,0,6916.15,216.1296875,201.11,0.09746334231731736,0.5420477484842029,19,31,8,7,0.0,0.0,0.0,0.59375,0.96875,0.25,0.21875,electronics,FR,low
MERCH_001107,48,1,2,2,1,4411.75,91.91145833333333,70.07,0.09743036076477242,0.9938481631720348,16,39,9,15,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.8125,0.1875,0.3125,marketplace,ES,medium
MERCH_000619,52,0,0,0,2,6806.86,130.90115384615385,126.63499999999999,0.09727632105699165,0.8031958094653797,21,46,9,8,0.0,0.0,0.0,0.40384615384615385,0.8846153846153846,0.17307692307692307,0.15384615384615385,marketplace,ES,medium
MERCH_000942,47,0,0,0,1,16341.91,347.7002127659574,305.58,0.09722845031880306,0.7830083464216341,18,43,8,10,0.0,0.0,0.0,0.3829787234042553,0.9148936170212766,0.1702127659574468,0.2127659574468085,electronics,ES,medium
MERCH_000381,35,0,0,0,0,2554.54,72.98685714285715,58.34,0.09700838412847333,0.5636480411014452,21,33,8,14,0.0,0.0,0.0,0.6,0.9428571428571428,0.22857142857142856,0.4,digital_services,DE,low
MERCH_001061,40,2,2,2,0,3141.42,78.5355,54.739999999999995,0.09699185634381338,0.97492671332826,16,33,12,8,0.05,0.05,0.05,0.4,0.825,0.3,0.2,digital_services,ES,medium
