customer_id,txn_count,fraud_count,alert_count,high_risk_count,medium_risk_count,approved_amount_sum,avg_amount,median_amount,avg_fraud_score,max_fraud_score,cross_border_count,geo_mismatch_count,ip_mismatch_count,low_trust_device_count,fraud_rate,alert_rate,high_risk_rate,cross_border_rate,geo_mismatch_rate,ip_mismatch_rate,low_trust_device_rate,customer_segment,home_country,home_city
CUST_007964,10,1,1,1,0,1741.8699999999997,174.18699999999995,81.85,0.14199572695387797,0.9352896940685111,3,5,1,6,0.1,0.1,0.1,0.3,0.5,0.1,0.6,digital_native,ES,Valencia
CUST_007496,8,1,1,1,0,589.03,73.62875,44.480000000000004,0.14154622787347776,0.9596086376262308,4,4,2,0,0.125,0.125,0.125,0.5,0.5,0.25,0.0,digital_native,ES,Madrid
CUST_001038,7,1,0,0,1,340.59000000000003,48.65571428571429,46.88,0.14152181399932603,0.871924460984452,5,7,2,7,0.14285714285714285,0.0,0.0,0.7142857142857143,1.0,0.2857142857142857,1.0,mass,FR,Marseille
CUST_001867,6,0,0,0,1,361.41,60.23500000000001,40.195,0.14128327017744194,0.8165871955776188,2,6,0,2,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,sme,ES,Bilbao
CUST_005928,10,1,1,1,0,1191.48,119.148,57.405,0.14124081555348045,0.9545788440557098,4,7,4,2,0.1,0.1,0.1,0.4,0.7,0.4,0.2,digital_native,ES,Sevilla
CUST_004661,6,0,0,0,0,988.15,164.69166666666666,164.66000000000003,0.14119173426128434,0.6533019033087196,4,6,2,1,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,affluent,IT,Turin
CUST_004611,9,0,1,1,0,470.18,52.242222222222225,46.71,0.1411785258821704,0.9660901219667962,3,6,3,9,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,digital_native,ES,Madrid
CUST_004862,22,1,0,0,3,1933.61,87.89136363636364,75.60499999999999,0.14111658143795092,0.8386827332256209,16,21,4,0,0.045454545454545456,0.0,0.0,0.7272727272727273,0.9545454545454546,0.18181818181818182,0.0,sme,PT,Porto
CUST_001412,9,1,1,1,0,2005.21,222.8011111111111,93.13,0.14098182335148565,0.997263777149333,7,9,1,6,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777778,1.0,0.1111111111111111,0.6666666666666666,sme,DE,Hamburg
CUST_000236,14,0,0,0,0,924.28,66.02,41.21,0.1409451175313984,0.6775771800052364,12,14,3,11,0.0,0.0,0.0,0.8571428571428571,1.0,0.21428571428571427,0.7857142857142857,digital_native,DE,Berlin
CUST_006501,7,0,0,0,1,2255.44,322.2057142857143,273.37,0.14082465021321205,0.8271502020571935,6,7,0,0,0.0,0.0,0.0,0.8571428571428571,1.0,0.0,0.0,sme,DE,Hamburg
CUST_004126,4,0,0,0,0,321.76,80.44,57.85,0.1406849874902143,0.5597659767694683,3,4,1,4,0.0,0.0,0.0,0.75,1.0,0.25,1.0,mass,PT,Braga
CUST_002988,6,0,0,0,1,1729.3400000000001,288.22333333333336,208.375,0.14045695618037723,0.8050571707847776,2,4,0,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,affluent,DE,Hamburg
CUST_000459,10,0,0,0,1,1178.64,117.864,77.33500000000001,0.14044652943773814,0.8068172281528118,6,10,2,0,0.0,0.0,0.0,0.6,1.0,0.2,0.0,digital_native,ES,Valencia
CUST_001106,10,0,0,0,0,423.44,42.344,39.125,0.1403639833380022,0.5968951308599241,4,10,3,0,0.0,0.0,0.0,0.4,1.0,0.3,0.0,digital_native,ES,Sevilla
CUST_002043,7,0,0,0,0,1338.36,191.1942857142857,170.3,0.14032431313668942,0.5950385796429352,4,7,0,7,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,1.0,affluent,IT,Turin
CUST_004412,7,0,0,0,0,216.05,30.864285714285717,20.68,0.14024941635505123,0.5375852280716338,1,7,2,0,0.0,0.0,0.0,0.14285714285714285,1.0,0.2857142857142857,0.0,mass,IT,Rome
CUST_003675,8,0,0,0,1,589.9499999999999,73.74374999999999,41.834999999999994,0.14017517024996226,0.885632245330265,4,8,1,3,0.0,0.0,0.0,0.5,1.0,0.125,0.375,digital_native,ES,Sevilla
CUST_000912,10,1,1,1,0,856.29,85.62899999999999,75.02,0.13983222246735688,0.9665033083907936,8,8,3,0,0.1,0.1,0.1,0.8,0.8,0.3,0.0,digital_native,FR,Paris
CUST_003903,4,1,0,0,0,188.66,47.165,16.259999999999998,0.1396295002059873,0.3319992689060294,4,4,1,4,0.25,0.0,0.0,1.0,1.0,0.25,1.0,digital_native,DE,Munich
CUST_001168,6,0,0,0,1,949.04,158.17333333333332,134.38,0.13960258422106459,0.8320018490877404,5,6,2,0,0.0,0.0,0.0,0.8333333333333334,1.0,0.3333333333333333,0.0,affluent,IT,Turin
CUST_005851,14,1,0,0,1,1596.01,114.00071428571428,108.62,0.13955635601469277,0.8114718079026186,3,14,2,14,0.07142857142857142,0.0,0.0,0.21428571428571427,1.0,0.14285714285714285,1.0,sme,ES,Barcelona
CUST_000688,13,1,1,1,0,2554.24,196.48,117.31,0.13945608209214597,0.9911557498756786,8,13,3,0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.6153846153846154,1.0,0.23076923076923078,0.0,sme,DE,Munich
CUST_003135,7,1,1,1,0,801.28,114.46857142857142,28.98,0.13942609593432917,0.9128561668513884,2,5,4,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.0,digital_native,ES,Sevilla
CUST_008611,7,0,1,1,0,491.85,70.26428571428572,42.4,0.13929175147211686,0.963855095136465,1,1,1,0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,mass,ES,Valencia
CUST_004432,12,1,0,0,1,1373.63,114.46916666666668,95.08500000000001,0.1391313521932188,0.8282684483057049,3,12,3,10,0.08333333333333333,0.0,0.0,0.25,1.0,0.25,0.8333333333333334,sme,ES,Madrid
CUST_005630,6,0,0,0,0,232.39000000000001,38.73166666666667,39.46,0.13909756152444758,0.2977938653089269,3,6,1,6,0.0,0.0,0.0,0.5,1.0,0.16666666666666666,1.0,mass,IT,Turin
CUST_008653,11,0,0,0,1,2268.31,206.21,152.76,0.1385682544007399,0.8858992245472829,9,11,4,0,0.0,0.0,0.0,0.8181818181818182,1.0,0.36363636363636365,0.0,sme,FR,Paris
CUST_006751,4,0,0,0,0,344.72,86.18,96.935,0.13855850423114224,0.5095766026817274,0,4,1,4,0.0,0.0,0.0,0.0,1.0,0.25,1.0,mass,ES,Madrid
CUST_001580,6,0,0,0,1,1044.49,174.08166666666668,114.35499999999999,0.1385426494398617,0.804315874330934,2,3,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,digital_native,ES,Bilbao
CUST_007577,19,0,0,0,2,3342.53,175.92263157894737,137.16,0.13853935658521296,0.8222434582597645,9,19,4,0,0.0,0.0,0.0,0.47368421052631576,1.0,0.21052631578947367,0.0,sme,FR,Marseille
CUST_005021,4,0,0,0,0,591.95,147.9875,104.525,0.13845512498267978,0.5067355589304353,1,4,1,0,0.0,0.0,0.0,0.25,1.0,0.25,0.0,sme,ES,Sevilla
CUST_007086,10,0,0,0,0,763.78,76.378,49.47,0.13844486111751342,0.6503966136841597,6,7,4,2,0.0,0.0,0.0,0.6,0.7,0.4,0.2,digital_native,ES,Barcelona
CUST_007203,6,0,0,0,1,598.01,99.66833333333334,32.525000000000006,0.13786944564928974,0.7860222545008261,4,6,1,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.16666666666666666,0.0,mass,DE,Berlin
CUST_004758,7,0,0,0,0,641.0899999999999,91.5842857142857,98.06,0.13761443897653075,0.5990106648271689,6,7,3,7,0.0,0.0,0.0,0.8571428571428571,1.0,0.42857142857142855,1.0,sme,PT,Braga
CUST_001703,6,0,0,0,1,468.05000000000007,78.00833333333334,48.89,0.13753302270664775,0.7992399072436972,1,6,1,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.16666666666666666,0.0,mass,IT,Milan
CUST_009643,17,1,0,0,0,3065.97,180.35117647058823,158.94,0.13741666402999186,0.5736617507546331,13,16,3,12,0.058823529411764705,0.0,0.0,0.7647058823529411,0.9411764705882353,0.17647058823529413,0.7058823529411765,sme,IT,Milan
CUST_005911,3,0,0,0,0,2505.86,835.2866666666667,575.26,0.13722110289803163,0.3979608474066038,0,3,1,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,sme,ES,Valencia
CUST_008676,4,0,0,0,0,761.73,190.4325,182.63,0.13717227173879887,0.4995910491716493,4,4,1,0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,digital_native,FR,Paris
CUST_005520,8,0,0,0,0,1227.53,153.44125,112.08500000000001,0.13713698814395708,0.5484704870506293,1,8,3,0,0.0,0.0,0.0,0.125,1.0,0.375,0.0,affluent,ES,Bilbao
CUST_005779,5,0,0,0,0,322.1,64.42,53.42,0.13708719324712865,0.5763499764248184,2,5,1,0,0.0,0.0,0.0,0.4,1.0,0.2,0.0,digital_native,ES,Valencia
CUST_002966,14,0,0,0,1,2090.57,149.32642857142858,71.395,0.1369691940405095,0.7972686701552848,9,14,2,0,0.0,0.0,0.0,0.6428571428571429,1.0,0.14285714285714285,0.0,affluent,IT,Turin
CUST_008460,5,0,0,0,0,562.31,112.46199999999999,89.52,0.13694621760068576,0.5238029210563653,5,5,1,5,0.0,0.0,0.0,1.0,1.0,0.2,1.0,affluent,IT,Turin
CUST_008006,5,0,0,0,0,130.24,26.048000000000002,16.64,0.13685686482720744,0.6785967443392305,3,4,2,0,0.0,0.0,0.0,0.6,0.8,0.4,0.0,digital_native,ES,Valencia
CUST_007210,8,0,0,0,0,1720.86,215.1075,98.875,0.13655080064882766,0.6003147936934555,2,8,7,0,0.0,0.0,0.0,0.25,1.0,0.875,0.0,affluent,ES,Madrid
CUST_002703,5,0,0,0,0,693.27,138.654,113.94,0.13630224457548126,0.5229936392887026,1,5,2,0,0.0,0.0,0.0,0.2,1.0,0.4,0.0,mass,PT,Braga
CUST_003569,4,0,0,0,0,451.96000000000004,112.99000000000001,110.33500000000001,0.13620270384616015,0.4242150639003573,2,3,1,0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,digital_native,ES,Bilbao
CUST_006184,8,1,1,1,0,1602.73,200.34125,184.20999999999998,0.1361658084325978,0.967338531845142,1,8,1,0,0.125,0.125,0.125,0.125,1.0,0.125,0.0,affluent,ES,Sevilla
CUST_002982,5,0,0,0,0,368.55,73.71000000000001,68.24,0.13615663662545846,0.5734313419479348,1,5,0,0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,mass,ES,Bilbao
CUST_000986,6,0,0,0,1,1437.4,239.5666666666667,225.89499999999998,0.1361434203413394,0.7898772587711175,4,4,0,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,sme,ES,Bilbao
CUST_005836,5,0,0,0,0,357.48,71.49600000000001,43.84,0.13608705173164523,0.2223187910068029,1,1,0,5,0.0,0.0,0.0,0.2,0.2,0.0,1.0,mass,ES,Sevilla
CUST_004873,4,0,0,0,0,977.76,244.44,169.355,0.13603520794825633,0.51086791137237,3,4,2,0,0.0,0.0,0.0,0.75,1.0,0.5,0.0,affluent,DE,Hamburg
CUST_005196,8,0,0,0,1,1329.04,166.13,101.395,0.13580171356613405,0.8088349618042723,6,8,4,0,0.0,0.0,0.0,0.75,1.0,0.5,0.0,sme,IT,Turin
CUST_005606,3,0,0,0,0,912.06,304.02,366.04,0.1357916856908193,0.3741722153194036,2,3,2,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,affluent,PT,Porto
CUST_007196,7,0,1,1,0,1496.64,213.8057142857143,120.77,0.1357115574757861,0.9357130491029488,3,4,1,0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.0,sme,ES,Valencia
CUST_008003,5,0,0,0,0,283.96999999999997,56.794,41.61,0.1356977480219105,0.5404030725607007,3,5,2,0,0.0,0.0,0.0,0.6,1.0,0.4,0.0,mass,PT,Porto
CUST_003572,6,0,0,0,0,436.28999999999996,72.71499999999999,57.275,0.13564761392501973,0.6500672340896934,6,6,2,3,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.5,mass,PT,Porto
CUST_007642,12,0,0,0,0,2439.48,203.29,182.175,0.13564504325894192,0.6864699409600729,7,10,3,7,0.0,0.0,0.0,0.5833333333333334,0.8333333333333334,0.25,0.5833333333333334,sme,FR,Marseille
CUST_008981,10,0,0,0,1,980.89,98.089,104.88,0.13564350464077285,0.8445313731386528,7,10,4,0,0.0,0.0,0.0,0.7,1.0,0.4,0.0,affluent,IT,Turin
CUST_008464,4,0,0,0,0,702.35,175.5875,93.46000000000001,0.1356122573494697,0.4907508354920553,1,1,1,3,0.0,0.0,0.0,0.25,0.25,0.25,0.75,digital_native,ES,Barcelona
CUST_008243,4,0,0,0,0,178.73,44.6825,35.245,0.13540040283088145,0.5388586882876346,3,4,1,0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,sme,PT,Braga
CUST_006678,10,0,1,1,0,2399.5,239.95,269.08000000000004,0.135386418387729,0.93845175460614,5,10,3,3,0.0,0.1,0.1,0.5,1.0,0.3,0.3,sme,IT,Turin
CUST_005743,9,0,0,0,1,564.65,62.73888888888889,51.11,0.13535495669266162,0.86864415229218,4,9,2,5,0.0,0.0,0.0,0.4444444444444444,1.0,0.2222222222222222,0.5555555555555556,digital_native,PT,Braga
CUST_006439,5,0,0,0,0,819.36,163.872,182.28,0.13534003880315498,0.6620276863770299,4,5,2,2,0.0,0.0,0.0,0.8,1.0,0.4,0.4,digital_native,DE,Munich
CUST_001268,8,0,0,0,1,1617.02,202.1275,137.585,0.1353330829331103,0.7612060754093832,2,4,3,2,0.0,0.0,0.0,0.25,0.5,0.375,0.25,sme,ES,Bilbao
CUST_002992,8,0,0,0,0,455.24,56.905,57.084999999999994,0.13527805250430455,0.6522278305182078,7,8,3,0,0.0,0.0,0.0,0.875,1.0,0.375,0.0,digital_native,DE,Hamburg
CUST_004558,7,1,1,1,0,553.6,79.08571428571429,40.67,0.13521552248836896,0.920486392537457,4,6,1,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.0,digital_native,ES,Madrid
CUST_008978,9,0,1,1,0,1793.25,199.25,145.82,0.13502779521910233,0.9496282752317656,7,9,3,5,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,1.0,0.3333333333333333,0.5555555555555556,sme,PT,Porto
CUST_008005,4,0,0,0,0,138.48,34.62,34.66,0.1349694341741014,0.2798316610999064,3,4,3,0,0.0,0.0,0.0,0.75,1.0,0.75,0.0,digital_native,FR,Lyon
CUST_006507,13,1,1,1,0,2988.82,229.9092307692308,184.62,0.13494358666537065,0.9835893958032916,11,13,2,13,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8461538461538461,1.0,0.15384615384615385,1.0,sme,DE,Munich
CUST_005603,15,0,0,0,1,1320.0,88.0,66.27,0.13484372562272387,0.8833932462237581,6,10,6,1,0.0,0.0,0.0,0.4,0.6666666666666666,0.4,0.06666666666666667,sme,ES,Madrid
CUST_002722,8,0,1,1,0,430.7,53.8375,39.735,0.1347105540132494,0.9125888961151466,4,7,1,6,0.0,0.125,0.125,0.5,0.875,0.125,0.75,digital_native,FR,Paris
CUST_002309,6,0,0,0,0,1456.68,242.78,146.93,0.13467839087883013,0.6572092224593001,3,6,1,6,0.0,0.0,0.0,0.5,1.0,0.16666666666666666,1.0,affluent,PT,Porto
CUST_008322,5,0,0,0,0,610.63,122.126,135.72,0.13465214244659082,0.515050855050484,4,5,1,5,0.0,0.0,0.0,0.8,1.0,0.2,1.0,affluent,IT,Turin
CUST_009085,8,1,0,0,1,653.85,81.73125,48.71,0.13464641226055318,0.8311987784578123,4,8,3,0,0.125,0.0,0.0,0.5,1.0,0.375,0.0,mass,IT,Rome
CUST_003147,5,0,0,0,0,384.36,76.872,64.56,0.1346047235353523,0.668503327307434,2,5,1,1,0.0,0.0,0.0,0.4,1.0,0.2,0.2,digital_native,DE,Berlin
CUST_000545,7,0,0,0,1,407.34000000000003,58.191428571428574,28.71,0.13456893852696997,0.7797695365886427,3,7,1,7,0.0,0.0,0.0,0.42857142857142855,1.0,0.14285714285714285,1.0,mass,DE,Berlin
CUST_008626,5,0,0,0,0,253.99,50.798,20.59,0.1343954584905383,0.5307772949081723,3,5,0,0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,mass,PT,Porto
CUST_005042,7,1,1,1,0,493.52,70.50285714285714,46.67,0.13432577150204225,0.9383037865900988,6,7,2,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,1.0,0.2857142857142857,0.0,mass,PT,Braga
CUST_001213,4,0,0,0,0,366.46000000000004,91.61500000000001,72.165,0.13431037743028174,0.5276167235863553,0,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,0.25,affluent,ES,Sevilla
CUST_002389,4,0,0,0,0,333.04,83.26,56.855000000000004,0.13428949938843457,0.5168664021678603,3,4,1,0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,digital_native,PT,Braga
CUST_004265,5,0,0,0,0,1565.42,313.084,193.06,0.13427447885129107,0.6526482058241397,1,5,1,1,0.0,0.0,0.0,0.2,1.0,0.2,0.2,affluent,ES,Madrid
CUST_000019,11,0,0,0,1,1294.13,117.64818181818183,86.66,0.1341961157597675,0.8097113476403694,9,11,5,0,0.0,0.0,0.0,0.8181818181818182,1.0,0.45454545454545453,0.0,digital_native,FR,Paris
CUST_001002,6,0,0,0,1,202.13,33.68833333333333,30.455,0.13400767643049424,0.796093677933115,3,6,1,0,0.0,0.0,0.0,0.5,1.0,0.16666666666666666,0.0,mass,FR,Lyon
CUST_001155,7,0,0,0,0,1436.83,205.26142857142855,202.54,0.13399278457613167,0.6193947443605691,6,7,2,1,0.0,0.0,0.0,0.8571428571428571,1.0,0.2857142857142857,0.14285714285714285,affluent,PT,Lisboa
CUST_009167,10,0,0,0,1,999.84,99.98400000000001,52.09,0.133853268860807,0.8557440560400558,8,10,3,0,0.0,0.0,0.0,0.8,1.0,0.3,0.0,affluent,FR,Marseille
CUST_009822,18,1,1,1,1,3790.4900000000002,210.58277777777778,150.14,0.13369681683062828,0.9222545819205118,10,18,4,10,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.5555555555555556,1.0,0.2222222222222222,0.5555555555555556,sme,IT,Milan
CUST_000054,12,0,0,0,1,2804.02,233.66833333333332,207.66,0.13339917604338142,0.8431782979305599,8,9,3,0,0.0,0.0,0.0,0.6666666666666666,0.75,0.25,0.0,affluent,ES,Sevilla
CUST_007178,18,0,0,0,1,4251.42,236.19,153.565,0.13334831268314315,0.8561126891144293,9,18,3,0,0.0,0.0,0.0,0.5,1.0,0.16666666666666666,0.0,sme,ES,Valencia
CUST_009686,3,0,0,0,0,323.95000000000005,107.98333333333335,32.14,0.13332589402058004,0.3995787062501202,2,3,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,mass,ES,Bilbao
CUST_009622,6,1,0,0,0,315.19,52.531666666666666,34.375,0.1332528185116385,0.6446512458198621,5,5,2,0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.0,digital_native,FR,Lyon
CUST_005994,8,0,1,1,0,1881.3,235.1625,161.14,0.13318027651925735,0.9508541880627586,5,7,1,0,0.0,0.125,0.125,0.625,0.875,0.125,0.0,sme,ES,Barcelona
CUST_006789,7,0,0,0,0,288.31,41.18714285714286,27.03,0.13317126401704538,0.6676465930342685,3,6,2,3,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.42857142857142855,digital_native,ES,Sevilla
CUST_003860,9,1,1,1,0,722.37,80.26333333333334,25.7,0.13311978618336048,0.9721579150917962,2,2,1,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,mass,ES,Bilbao
CUST_007303,5,0,0,0,0,520.95,104.19000000000001,43.87,0.13306270804388348,0.5035110599482995,2,5,3,0,0.0,0.0,0.0,0.4,1.0,0.6,0.0,digital_native,IT,Rome
CUST_004682,5,0,0,0,0,427.71999999999997,85.544,37.12,0.13304248863495702,0.4935256505582112,3,4,0,5,0.0,0.0,0.0,0.6,0.8,0.0,1.0,mass,DE,Munich
CUST_004409,7,0,0,0,1,385.26,55.037142857142854,55.39,0.13297214937968813,0.8772744572820711,4,7,0,5,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,0.7142857142857143,digital_native,ES,Bilbao
CUST_009476,5,0,0,0,0,988.14,197.628,128.38,0.13292782970998626,0.3596469781852415,3,5,1,5,0.0,0.0,0.0,0.6,1.0,0.2,1.0,sme,PT,Braga
CUST_004435,3,0,0,0,0,361.23,120.41000000000001,114.91,0.13288615719894872,0.3400896489659901,1,3,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,affluent,PT,Lisboa
CUST_008884,8,1,1,1,0,947.69,118.46125,11.225,0.13282528784746073,0.9969210940739436,3,7,0,0,0.125,0.125,0.125,0.375,0.875,0.0,0.0,mass,ES,Barcelona
CUST_005428,6,1,0,0,1,751.3,125.21666666666665,99.005,0.1326882246830614,0.7566143982737968,2,6,1,3,0.16666666666666666,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.5,digital_native,FR,Marseille
CUST_004648,8,1,1,1,0,737.4,92.175,41.195,0.13266640935736213,0.9970272582099272,4,5,1,0,0.125,0.125,0.125,0.5,0.625,0.125,0.0,mass,ES,Sevilla
CUST_001079,4,0,0,0,0,1089.61,272.4025,106.8,0.13252564727942295,0.4034393041429546,3,4,1,0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,affluent,DE,Munich
CUST_006580,17,0,1,1,1,1739.7,102.33529411764707,68.33,0.13243721430282582,0.9515855528897053,11,17,4,4,0.0,0.058823529411764705,0.058823529411764705,0.6470588235294118,1.0,0.23529411764705882,0.23529411764705882,sme,FR,Lyon
CUST_002642,3,0,0,0,0,431.08000000000004,143.69333333333336,150.52,0.13242445054551027,0.3863431282748056,1,3,2,2,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,digital_native,ES,Valencia
CUST_005386,9,1,1,1,0,617.04,68.56,54.51,0.13235054150959039,0.9202101704374248,2,9,2,2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0,0.2222222222222222,0.2222222222222222,digital_native,ES,Sevilla
CUST_005660,4,0,0,0,0,496.07,124.0175,89.455,0.13233766451083967,0.3320177302961847,2,4,2,4,0.0,0.0,0.0,0.5,1.0,0.5,1.0,digital_native,ES,Sevilla
CUST_001978,14,1,0,0,1,2114.34,151.02428571428572,143.69,0.13202678648589591,0.8167533077973098,11,14,1,0,0.07142857142857142,0.0,0.0,0.7857142857142857,1.0,0.07142857142857142,0.0,sme,DE,Munich
CUST_008480,5,0,0,0,0,315.04,63.008,36.98,0.13198432877223198,0.650875815261276,2,5,1,1,0.0,0.0,0.0,0.4,1.0,0.2,0.2,digital_native,ES,Bilbao
CUST_003637,12,2,1,1,0,1546.88,128.90666666666667,58.254999999999995,0.13196181844133367,0.994900323584322,9,12,1,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.75,1.0,0.08333333333333333,0.16666666666666666,digital_native,PT,Porto
CUST_002071,9,0,0,0,0,601.62,66.84666666666666,34.61,0.1319417627262961,0.4067155782008351,6,9,4,7,0.0,0.0,0.0,0.6666666666666666,1.0,0.4444444444444444,0.7777777777777778,digital_native,DE,Berlin
CUST_007878,9,0,0,0,1,875.59,97.28777777777778,63.89,0.13188164020415424,0.8596264125282976,7,9,1,0,0.0,0.0,0.0,0.7777777777777778,1.0,0.1111111111111111,0.0,digital_native,IT,Turin
CUST_006950,6,1,0,0,0,865.64,144.27333333333334,140.85,0.13179344033044568,0.3375149751307378,6,6,0,5,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,sme,IT,Rome
CUST_003268,5,0,0,0,0,561.38,112.276,74.64,0.1316319727276705,0.4470117497356282,4,5,2,0,0.0,0.0,0.0,0.8,1.0,0.4,0.0,digital_native,FR,Marseille
CUST_008202,6,1,0,0,1,825.8299999999999,137.63833333333332,119.09,0.1316235045271315,0.7307649375576548,4,6,0,3,0.16666666666666666,0.0,0.0,0.6666666666666666,1.0,0.0,0.5,sme,DE,Hamburg
CUST_004285,10,0,1,1,0,2317.79,231.779,150.525,0.13129663107925738,0.9183194823713569,3,4,2,0,0.0,0.1,0.1,0.3,0.4,0.2,0.0,sme,ES,Valencia
CUST_000854,7,0,0,0,0,804.33,114.90428571428572,114.45,0.13093586982552763,0.5396955085288906,4,7,1,7,0.0,0.0,0.0,0.5714285714285714,1.0,0.14285714285714285,1.0,sme,IT,Turin
CUST_007932,6,0,0,0,1,1365.06,227.51,234.45499999999998,0.1309282834431006,0.7300496918473829,2,2,1,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,affluent,ES,Barcelona
CUST_007230,14,0,0,0,0,3690.81,263.6292857142857,276.835,0.130810775946845,0.6529781504558944,9,13,5,6,0.0,0.0,0.0,0.6428571428571429,0.9285714285714286,0.35714285714285715,0.42857142857142855,sme,DE,Munich
CUST_007914,8,1,1,1,0,454.03000000000003,56.753750000000004,43.120000000000005,0.13078881019283303,0.9154008325041936,7,8,4,0,0.125,0.125,0.125,0.875,1.0,0.5,0.0,digital_native,IT,Rome
CUST_006099,8,0,0,0,0,1156.92,144.615,109.31,0.13071874392580635,0.5023320529461376,2,8,0,5,0.0,0.0,0.0,0.25,1.0,0.0,0.625,affluent,ES,Bilbao
CUST_009645,7,1,0,0,1,546.23,78.03285714285714,73.08,0.13064842127708579,0.8172481095679898,3,7,2,0,0.14285714285714285,0.0,0.0,0.42857142857142855,1.0,0.2857142857142857,0.0,digital_native,ES,Bilbao
CUST_006223,8,0,1,1,0,1589.09,198.63625,114.18,0.13054841974932352,0.9276368489744484,7,8,1,0,0.0,0.125,0.125,0.875,1.0,0.125,0.0,affluent,FR,Lyon
CUST_000574,4,0,0,0,0,265.41,66.3525,60.504999999999995,0.13054184783318296,0.3361318391759502,3,4,1,1,0.0,0.0,0.0,0.75,1.0,0.25,0.25,digital_native,IT,Turin
CUST_007796,8,1,1,1,0,760.46,95.0575,70.32,0.1304356832309769,0.9446258411485066,5,8,0,5,0.125,0.125,0.125,0.625,1.0,0.0,0.625,digital_native,DE,Munich
CUST_006007,9,0,1,1,0,1238.34,137.59333333333333,151.92,0.13023132156954723,0.9542054904625856,5,9,1,3,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.0,0.1111111111111111,0.3333333333333333,affluent,IT,Turin
CUST_008614,5,0,0,0,0,194.27,38.854,20.23,0.1299017287100427,0.6373365871023084,2,4,1,0,0.0,0.0,0.0,0.4,0.8,0.2,0.0,mass,ES,Madrid
CUST_003784,3,0,0,0,0,355.57,118.52333333333333,119.26,0.12964962308410166,0.3870181321427878,1,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,mass,ES,Bilbao
CUST_008439,8,0,0,0,0,1693.95,211.74375,67.05499999999999,0.12958031059998376,0.4968168231391722,5,8,0,7,0.0,0.0,0.0,0.625,1.0,0.0,0.875,sme,FR,Lyon
